CustomerID,Age,Gender,Country,Income,ProductQuality,ServiceQuality,PurchaseFrequency,FeedbackScore,LoyaltyLevel,SatisfactionScore
6071,61,Male,Trainer3,108831,8,1,6,Low,Gold,93.19
6072,64,Female,Trainer3,63173,3,1,4,Medium,Gold,57.61
6073,40,Male,Trainer1,74346,1,2,3,High,Silver,38.76
6074,21,Female,Trainer5,81884,1,4,16,Medium,Bronze,63.57
6075,44,Female,Trainer1,68190,8,5,7,High,Gold,100
6076,35,Female,Trainer3,45953,5,8,1,High,Silver,100
6077,38,Male,Trainer1,92494,4,6,6,Medium,Bronze,74.97
6078,45,Male,Trainer2,75934,4,6,3,Medium,Gold,97.69
6079,52,Male,Trainer3,52881,5,2,4,High,Gold,51.51
6080,39,Male,Trainer2,100696,7,5,12,Low,Gold,100
6081,57,Male,Trainer2,42496,6,7,8,Medium,Bronze,100
6082,40,Male,Trainer5,103823,7,8,8,Low,Bronze,100
6083,20,Female,Trainer2,75065,4,1,13,High,Gold,64.38
6084,57,Male,Trainer1,84024,1,2,6,Medium,Gold,34.42
6085,67,Male,Trainer1,60067,4,7,8,Medium,Silver,86.18
6086,27,Male,Trainer9,80969,3,4,4,High,Bronze,48.18
6087,42,Male,Trainer5,49704,10,3,15,High,Gold,100
6088,69,Female,Trainer9,76108,6,3,17,Low,Bronze,100
6089,66,Male,Trainer2,94531,8,9,6,High,Gold,100
6090,25,Male,Trainer3,89720,3,3,7,Low,Silver,72.1
6091,28,Male,Trainer1,32499,8,7,1,Low,Gold,95.8
6092,22,Male,Trainer3,94654,2,6,14,Medium,Gold,74
6093,62,Female,Trainer9,64995,7,10,20,High,Silver,100
6094,54,Female,Trainer9,77318,3,5,20,Medium,Silver,89.23
6095,62,Female,Trainer1,117657,10,8,16,Medium,Gold,100
6096,55,Male,Trainer9,95897,3,3,1,Low,Gold,64.8
6097,46,Male,Trainer3,81535,8,4,8,Medium,Silver,100
6098,22,Male,Trainer9,53954,10,6,14,Low,Silver,100
6099,26,Female,Trainer3,51818,2,7,10,Low,Gold,83.52
6100,65,Female,Trainer2,115507,9,6,4,Medium,Gold,100
6101,19,Male,Trainer5,99437,8,9,17,Medium,Bronze,100
6102,18,Male,Trainer1,32267,4,3,13,Medium,Gold,49.81
6103,57,Male,Trainer9,84247,9,2,9,Medium,Silver,98.39
6104,68,Female,Trainer1,96032,1,8,12,High,Bronze,88.19
6105,47,Male,Trainer9,61613,10,6,20,Low,Bronze,100
6106,28,Female,Trainer2,85483,9,4,13,High,Gold,100
6107,45,Female,Trainer3,105115,8,3,17,Medium,Silver,89.56
6108,61,Female,Trainer1,93911,8,2,15,Low,Bronze,90.21
6109,29,Female,Trainer2,58564,1,6,15,Low,Bronze,77.02
6110,56,Male,Trainer2,76254,8,2,15,Medium,Gold,92.42
6111,43,Female,Trainer5,59543,1,5,5,High,Bronze,58.82
6112,30,Male,Trainer2,43068,10,8,15,High,Silver,100
6113,25,Female,Trainer5,65125,1,5,10,Medium,Silver,56.19
6114,45,Male,Trainer2,40142,2,1,15,Medium,Bronze,54.64
6115,47,Female,Trainer3,51078,2,3,6,Low,Bronze,58.63
6116,26,Female,Trainer2,101657,5,2,12,High,Gold,93.66
6117,56,Female,Trainer3,37328,7,3,4,Medium,Bronze,89.06
6118,48,Male,Trainer9,111732,6,5,17,Low,Gold,100
6119,38,Female,Trainer2,106715,4,3,15,Low,Bronze,68.88
6120,64,Female,Trainer2,97769,1,6,15,Low,Bronze,87.4
6121,51,Female,Trainer9,44828,5,8,6,Medium,Bronze,84.61
6122,48,Female,Trainer5,88405,4,3,6,Medium,Gold,79.75
6123,69,Male,Trainer3,71711,9,2,6,Low,Bronze,100
6124,42,Male,Trainer9,94299,6,4,6,High,Gold,97
6125,29,Male,Trainer9,43301,5,9,17,Low,Bronze,100
6126,18,Male,Trainer1,73745,4,8,11,Low,Gold,94.91
6127,39,Female,Trainer9,93081,5,1,3,Medium,Silver,55.59
6128,57,Female,Trainer5,86378,3,4,7,Medium,Gold,78.89
6129,54,Female,Trainer5,47291,8,1,16,Low,Gold,77.46
6130,64,Male,Trainer5,49043,9,2,4,High,Silver,91.74
6131,18,Female,Trainer3,41437,1,5,16,Low,Gold,49.57
6132,18,Male,Trainer3,77007,5,5,16,High,Silver,82.75
6133,59,Male,Trainer2,100284,6,3,18,Medium,Silver,100
6134,59,Male,Trainer9,57952,3,3,13,Medium,Silver,65.45
6135,38,Female,Trainer5,79109,3,6,5,High,Bronze,84.93
6136,32,Female,Trainer9,86054,6,10,9,Medium,Silver,100
6137,34,Female,Trainer2,35188,8,10,11,Medium,Bronze,100
6138,39,Male,Trainer2,31513,2,2,4,Medium,Bronze,33.24
6139,55,Female,Trainer5,87919,10,6,7,High,Silver,100
6140,52,Female,Trainer9,72137,7,3,10,Low,Silver,88.19
6141,62,Male,Trainer2,54274,1,4,13,Medium,Gold,58.18
6142,33,Female,Trainer1,70854,1,4,1,Low,Silver,59.89
6143,25,Female,Trainer3,107816,2,8,12,Low,Gold,100
6144,64,Male,Trainer9,34331,9,7,7,Low,Silver,100
6145,34,Male,Trainer5,43531,5,10,1,Medium,Silver,90.54
6146,34,Female,Trainer2,36337,1,6,13,High,Gold,70.96
6147,43,Male,Trainer2,97842,6,1,10,Low,Silver,77
6148,30,Female,Trainer2,59166,2,6,17,Medium,Silver,72.93
6149,34,Female,Trainer3,45308,9,5,11,High,Bronze,100
6150,55,Male,Trainer9,112403,7,9,19,High,Silver,100
6151,34,Male,Trainer2,51652,1,9,18,Low,Gold,88.11
6152,65,Male,Trainer3,63197,4,10,8,Low,Gold,100
6153,31,Male,Trainer1,60060,10,6,12,Medium,Silver,100
6154,62,Female,Trainer9,96726,1,9,20,Low,Silver,97.58
6155,23,Male,Trainer5,30845,7,2,13,High,Silver,57.28
6156,52,Male,Trainer9,91989,5,8,9,Medium,Silver,100
6157,63,Male,Trainer2,109899,5,6,15,Medium,Bronze,100
6158,31,Male,Trainer5,40692,9,7,15,High,Gold,100
6159,64,Female,Trainer9,117653,7,6,17,Medium,Bronze,100
6160,25,Male,Trainer5,53036,4,6,11,Medium,Gold,73.5
6161,32,Male,Trainer9,114752,1,9,18,Low,Silver,84.84
6162,44,Female,Trainer1,87511,4,9,6,High,Gold,100
6163,30,Male,Trainer1,36765,8,2,10,High,Gold,66.33
6164,66,Female,Trainer1,88402,1,6,18,High,Silver,70.22
6165,48,Female,Trainer9,34308,10,2,13,Low,Gold,90.22
6166,52,Female,Trainer5,69422,7,1,1,High,Bronze,77.75
6167,23,Female,Trainer1,109326,6,6,6,Low,Bronze,89.05
6168,22,Male,Trainer3,35998,3,7,8,High,Gold,56.04
6169,39,Female,Trainer3,44072,10,2,1,Medium,Silver,79.66
6170,66,Male,Trainer1,64994,7,8,5,High,Silver,100
6171,40,Female,Trainer1,108988,8,6,10,Low,Bronze,100
6172,42,Female,Trainer2,75406,2,4,14,High,Gold,79.41
6173,51,Male,Trainer3,72701,8,7,5,Medium,Silver,100
6174,43,Male,Trainer3,112968,10,8,16,Low,Bronze,100
6175,64,Female,Trainer1,112687,6,5,9,Low,Gold,100
6176,22,Male,Trainer2,75778,5,4,11,Low,Gold,56.5
6177,43,Female,Trainer5,32198,10,6,16,Medium,Silver,100
6178,37,Male,Trainer2,92162,5,9,13,High,Bronze,100
6179,23,Female,Trainer2,88448,7,7,11,Low,Bronze,98.97
6180,23,Male,Trainer3,84074,4,1,18,Low,Silver,71.3
6181,67,Male,Trainer1,99099,10,6,13,Low,Gold,100
6182,35,Female,Trainer1,51391,1,8,1,Medium,Silver,75.92
6183,21,Female,Trainer1,46223,5,6,2,Low,Silver,76.4
6184,34,Female,Trainer2,56078,7,9,18,High,Bronze,100
6185,31,Male,Trainer2,112226,10,6,18,Medium,Bronze,100
6186,31,Male,Trainer9,98204,1,3,6,Medium,Gold,54.3
6187,30,Female,Trainer5,108279,5,8,19,High,Gold,100
6188,24,Male,Trainer9,87782,1,3,12,Medium,Silver,70.48
6189,61,Female,Trainer5,65193,10,4,7,Medium,Silver,100
6190,32,Male,Trainer9,82208,7,5,7,Low,Silver,62.64
6191,36,Male,Trainer9,38129,1,9,7,Low,Gold,81.05
6192,60,Male,Trainer9,71240,9,4,8,Medium,Silver,99.71
6193,64,Female,Trainer9,113129,10,8,4,High,Bronze,100
6194,61,Male,Trainer2,94090,3,6,14,High,Silver,90.45
6195,52,Male,Trainer5,68975,10,6,19,Low,Gold,100
6196,34,Male,Trainer9,77787,2,7,6,Medium,Gold,85.16
6197,52,Male,Trainer9,109511,8,5,2,Medium,Bronze,100
6198,36,Female,Trainer1,116834,4,10,7,High,Gold,100
6199,37,Male,Trainer2,66158,3,4,4,Low,Bronze,73.67
6200,53,Male,Trainer3,51143,6,8,1,Medium,Silver,100
6201,52,Male,Trainer1,57439,10,10,4,Medium,Silver,100
6202,49,Male,Trainer3,58179,1,2,4,High,Bronze,56.83
6203,65,Female,Trainer9,87887,1,10,16,High,Bronze,98.8
6204,61,Male,Trainer5,50444,7,4,16,Medium,Gold,86.37
6205,57,Male,Trainer3,36398,7,1,15,Low,Silver,76.53
6206,41,Male,Trainer3,68949,10,9,4,High,Gold,100
6207,34,Male,Trainer3,54333,8,6,4,Medium,Silver,90.22
6208,24,Female,Trainer5,90567,7,6,16,Medium,Gold,82.49
6209,60,Male,Trainer1,73490,5,1,7,Low,Silver,70.74
6210,67,Male,Trainer2,67748,10,1,7,High,Gold,70.55
6211,18,Female,Trainer5,90370,7,10,19,High,Silver,100
6212,52,Male,Trainer1,32247,2,4,6,Medium,Bronze,58.78
6213,49,Female,Trainer9,46647,7,2,3,Medium,Bronze,70.69
6214,53,Male,Trainer1,78261,6,1,17,Medium,Bronze,76.92
6215,30,Male,Trainer3,30745,8,6,7,Low,Gold,77.07
6216,23,Male,Trainer1,116986,7,1,5,High,Silver,91.99
6217,31,Male,Trainer1,91296,7,5,4,Medium,Silver,100
6218,54,Male,Trainer9,36314,6,6,8,High,Silver,77.79
6219,65,Male,Trainer9,79650,1,5,16,High,Gold,73.61
6220,32,Male,Trainer1,70758,6,4,14,High,Silver,96.16
6221,64,Male,Trainer5,104188,7,9,19,High,Bronze,100
6222,21,Male,Trainer9,81610,2,1,10,High,Silver,42.96
6223,57,Male,Trainer3,78919,3,2,7,High,Silver,57.85
6224,33,Male,Trainer5,50315,7,5,7,Low,Bronze,90.53
6225,45,Male,Trainer1,34674,7,2,2,Medium,Silver,78.87
6226,33,Female,Trainer3,78096,1,2,19,Medium,Gold,44.86
6227,21,Male,Trainer3,47551,2,8,3,Low,Bronze,72.8
6228,62,Female,Trainer5,69352,9,7,11,High,Bronze,100
6229,43,Female,Trainer1,48493,7,8,19,Low,Bronze,100
6230,45,Male,Trainer3,60682,3,1,7,Low,Gold,60.49
6231,49,Female,Trainer9,52248,7,2,13,Low,Bronze,91.52
6232,62,Male,Trainer9,38916,8,6,4,High,Silver,100
6233,19,Male,Trainer5,60144,8,1,17,Medium,Gold,73.88
6234,48,Female,Trainer9,96705,2,5,14,High,Bronze,66.05
6235,20,Female,Trainer2,106026,4,6,17,Low,Bronze,82.39
6236,25,Female,Trainer1,106367,9,5,1,Low,Silver,93.26
6237,41,Male,Trainer3,67521,5,10,7,Low,Bronze,100
6238,32,Female,Trainer3,67645,9,2,12,Low,Silver,79.38
6239,60,Female,Trainer5,81696,5,4,13,High,Silver,77.62
6240,48,Female,Trainer5,101237,1,4,14,Low,Bronze,60.69
6241,26,Male,Trainer3,75834,5,6,6,Low,Silver,82.48
6242,56,Male,Trainer9,114993,4,10,7,Low,Bronze,100
6243,62,Female,Trainer5,91720,1,9,11,Low,Bronze,93.55
6244,19,Female,Trainer2,50217,4,2,2,High,Bronze,33
6245,25,Female,Trainer5,47657,3,4,14,Medium,Silver,45.23
6246,24,Female,Trainer9,97239,7,1,17,Medium,Bronze,71.58
6247,61,Female,Trainer1,103629,9,1,17,Low,Gold,100
6248,68,Female,Trainer2,47416,2,7,8,Medium,Gold,76.37
6249,56,Female,Trainer5,108237,4,3,11,Medium,Silver,69.44
6250,59,Male,Trainer1,108313,10,5,6,High,Silver,100
6251,33,Female,Trainer1,76484,8,10,7,High,Gold,100
6252,52,Female,Trainer3,86620,9,6,17,Low,Bronze,100
6253,47,Male,Trainer9,51033,5,10,4,High,Gold,100
6254,27,Female,Trainer3,66987,8,3,16,High,Bronze,96.05
6255,55,Male,Trainer9,119757,6,6,19,Low,Gold,100
6256,35,Female,Trainer1,69258,2,8,4,Medium,Gold,75.43
6257,67,Male,Trainer5,36094,7,7,1,Low,Gold,100
6258,22,Female,Trainer9,39275,10,1,17,High,Silver,68.45
6259,46,Female,Trainer9,99240,2,2,20,High,Gold,67.86
6260,56,Male,Trainer1,49765,10,3,20,Medium,Gold,95.96
6261,51,Male,Trainer2,86221,7,8,18,Medium,Bronze,100
6262,60,Male,Trainer1,81022,10,7,14,High,Gold,100
6263,62,Female,Trainer1,114222,7,4,20,Low,Silver,100
6264,40,Female,Trainer9,94570,1,2,16,High,Silver,64.25
6265,22,Female,Trainer1,44883,9,9,5,High,Gold,100
6266,47,Female,Trainer3,34153,10,3,2,Medium,Bronze,79.28
6267,23,Female,Trainer1,69736,10,8,11,Medium,Silver,100
6268,63,Male,Trainer5,83852,9,3,16,High,Bronze,100
6269,61,Female,Trainer1,94902,6,1,19,High,Gold,95.37
6270,21,Male,Trainer1,101475,7,3,7,High,Gold,85.16
6271,46,Male,Trainer5,36669,3,9,2,High,Gold,84.98
6272,40,Female,Trainer2,70343,8,6,1,High,Gold,100
6273,23,Female,Trainer2,47317,3,4,19,Low,Silver,80.19
6274,49,Male,Trainer2,88625,6,8,6,Medium,Silver,100
6275,59,Female,Trainer3,111606,8,6,6,Medium,Silver,100
6276,35,Male,Trainer5,56996,2,9,1,Low,Silver,78.49
6277,32,Female,Trainer3,99922,8,2,3,Low,Gold,78.95
6278,57,Male,Trainer3,82903,5,6,3,Low,Gold,75.88
6279,49,Female,Trainer3,107489,5,7,1,Low,Gold,100
6280,26,Female,Trainer5,52890,8,1,6,Low,Gold,70.33
6281,54,Female,Trainer9,79109,2,4,12,Low,Silver,68.26
6282,27,Male,Trainer9,69638,3,9,18,High,Silver,100
6283,37,Female,Trainer2,61881,9,9,17,Medium,Bronze,100
6284,23,Male,Trainer3,90376,9,5,8,High,Silver,100
6285,65,Female,Trainer2,66347,9,8,1,Low,Silver,100
6286,20,Female,Trainer3,62026,3,10,6,Medium,Silver,81.84
6287,59,Male,Trainer2,44576,1,10,7,Medium,Bronze,70.13
6288,28,Male,Trainer1,83657,7,5,10,Low,Gold,100
6289,60,Male,Trainer5,62192,1,3,1,High,Gold,67.99
6290,34,Female,Trainer3,57585,10,3,14,Medium,Gold,97.44
6291,49,Female,Trainer3,96335,6,1,16,High,Bronze,80.4
6292,21,Female,Trainer3,33422,3,10,14,Medium,Silver,86.66
6293,21,Female,Trainer5,36761,3,6,10,Medium,Gold,61.13
6294,34,Female,Trainer1,103675,7,10,3,Low,Silver,100
6295,58,Female,Trainer9,44906,1,3,13,Medium,Bronze,63.83
6296,36,Female,Trainer5,68206,8,1,20,Medium,Silver,86.88
6297,22,Male,Trainer1,84108,9,4,11,Medium,Silver,100
6298,49,Female,Trainer2,112306,6,8,9,Medium,Gold,100
6299,39,Male,Trainer3,107635,8,7,7,Medium,Gold,100
6300,23,Female,Trainer3,99519,6,6,14,Low,Silver,98.23
6301,52,Male,Trainer9,49209,4,1,7,High,Bronze,59.31
6302,39,Male,Trainer2,67901,1,1,8,Medium,Silver,18.98
6303,18,Male,Trainer1,74114,4,2,13,Medium,Bronze,56.81
6304,37,Female,Trainer2,109786,7,9,3,Medium,Bronze,100
6305,39,Male,Trainer2,52640,2,9,11,High,Bronze,83.58
6306,65,Male,Trainer9,82317,8,9,11,High,Bronze,100
6307,28,Male,Trainer1,105203,9,3,7,High,Silver,100
6308,30,Male,Trainer9,31518,1,8,15,High,Bronze,72.66
6309,59,Female,Trainer1,88173,8,9,12,Medium,Silver,100
6310,20,Female,Trainer5,77203,10,10,18,High,Silver,100
6311,26,Female,Trainer5,81517,3,4,7,Low,Silver,68.81
6312,29,Female,Trainer3,90063,4,4,6,High,Bronze,79.95
6313,40,Male,Trainer9,94090,6,10,16,Low,Silver,100
6314,31,Female,Trainer5,88134,5,1,19,High,Silver,68.46
6315,50,Male,Trainer2,107266,4,8,4,High,Silver,100
6316,35,Female,Trainer2,84817,6,6,14,High,Bronze,84.52
6317,66,Male,Trainer5,61634,7,4,20,High,Silver,84.57
6318,58,Male,Trainer9,88646,9,1,18,Medium,Silver,93.78
6319,26,Male,Trainer3,86813,9,3,16,Low,Silver,83.62
6320,40,Male,Trainer2,31458,2,7,19,Medium,Gold,75.08
6321,27,Female,Trainer3,47513,9,2,16,High,Gold,91.67
6322,36,Female,Trainer2,100311,4,9,6,Low,Bronze,90.61
6323,64,Male,Trainer1,74215,2,3,9,Medium,Silver,66.28
6324,22,Male,Trainer5,44832,8,6,16,Medium,Bronze,96.24
6325,64,Female,Trainer9,104951,4,5,1,Low,Silver,68.89
6326,69,Female,Trainer2,68280,2,3,15,Medium,Bronze,60.87
6327,40,Female,Trainer5,109223,3,4,20,Low,Bronze,100
6328,47,Male,Trainer3,56351,9,8,18,Medium,Gold,100
6329,42,Male,Trainer9,34921,6,1,7,High,Silver,59.38
6330,45,Male,Trainer9,32805,10,9,14,High,Bronze,100
6331,51,Male,Trainer5,99602,10,4,10,Low,Silver,100
6332,62,Female,Trainer5,92912,5,4,5,Medium,Gold,89.69
6333,65,Male,Trainer5,110543,7,2,16,Medium,Silver,100
6334,64,Female,Trainer1,101303,2,5,4,High,Bronze,67.29
6335,42,Male,Trainer1,70470,9,8,19,Low,Silver,100
6336,27,Female,Trainer9,99413,10,1,15,Low,Gold,100
6337,31,Male,Trainer5,78866,9,3,17,Low,Gold,82.75
6338,59,Female,Trainer1,44869,10,7,15,Low,Bronze,100
6339,63,Female,Trainer9,115914,10,6,14,High,Gold,100
6340,47,Male,Trainer2,92396,8,9,11,Low,Gold,100
6341,58,Female,Trainer5,103395,2,10,3,Medium,Bronze,100
6342,42,Female,Trainer1,35276,6,9,13,Low,Gold,100
6343,31,Female,Trainer9,115644,4,5,8,Low,Bronze,89.88
6344,52,Male,Trainer5,81572,3,7,15,Low,Bronze,92.21
6345,69,Male,Trainer9,36372,3,3,2,Medium,Silver,61.98
6346,65,Male,Trainer2,38612,9,4,1,High,Silver,100
6347,51,Male,Trainer9,94169,4,10,4,Medium,Silver,100
6348,27,Female,Trainer9,107949,8,2,16,Low,Bronze,80.78
6349,52,Female,Trainer2,107865,1,9,4,High,Bronze,88.81
6350,28,Male,Trainer3,39319,10,6,4,Medium,Silver,89.62
6351,28,Female,Trainer5,34001,4,9,5,Medium,Bronze,98.25
6352,38,Male,Trainer2,84433,8,3,18,Low,Silver,93.37
6353,38,Male,Trainer2,48805,8,9,2,Medium,Silver,100
6354,39,Female,Trainer5,59938,10,3,16,Low,Gold,83.25
6355,62,Male,Trainer9,73081,5,9,18,High,Bronze,100
6356,24,Female,Trainer1,77054,7,8,7,Medium,Silver,100
6357,34,Male,Trainer5,49098,9,6,12,Low,Silver,100
6358,19,Male,Trainer2,89049,3,7,12,High,Gold,68.8
6359,29,Male,Trainer9,112713,3,7,15,Low,Silver,98.49
6360,59,Female,Trainer3,73315,8,6,7,Low,Bronze,100
6361,35,Male,Trainer9,100972,4,10,16,Low,Gold,100
6362,28,Female,Trainer1,116433,3,9,9,Medium,Silver,100
6363,33,Male,Trainer9,60824,10,9,18,Low,Bronze,100
6364,66,Male,Trainer1,73010,9,1,20,Medium,Silver,89.18
6365,68,Female,Trainer3,63254,10,4,7,Low,Gold,93.68
6366,35,Female,Trainer3,32712,10,2,14,Low,Bronze,100
6367,52,Female,Trainer9,119752,10,10,16,Low,Bronze,100
6368,43,Female,Trainer5,46229,8,4,4,Medium,Gold,96.64
6369,33,Female,Trainer5,34800,6,6,18,Medium,Gold,96.97
6370,23,Female,Trainer5,44591,4,7,19,High,Gold,79.27
6371,61,Male,Trainer3,110331,1,5,4,Low,Gold,90.19
6372,60,Female,Trainer1,55892,8,10,20,High,Gold,100
6373,64,Male,Trainer2,119356,4,9,9,Low,Bronze,100
6374,64,Male,Trainer9,35713,2,9,15,High,Gold,61.69
6375,65,Male,Trainer1,44990,6,4,12,Medium,Gold,88.03
6376,59,Female,Trainer2,94806,10,1,16,Medium,Gold,100
6377,29,Male,Trainer3,40892,1,1,6,Low,Bronze,11.48
6378,30,Male,Trainer2,39803,7,1,1,Low,Gold,56.34
6379,21,Male,Trainer3,61609,9,3,5,Low,Silver,79.31
6380,56,Female,Trainer3,113017,6,2,14,High,Silver,94.43
6381,19,Male,Trainer1,108970,5,9,14,Medium,Bronze,100
6382,43,Female,Trainer5,44489,3,5,4,Low,Silver,85.42
6383,44,Male,Trainer5,69322,10,9,2,Medium,Gold,100
6384,44,Female,Trainer1,101189,7,10,14,High,Silver,100
6385,32,Female,Trainer9,58751,2,5,10,Medium,Bronze,78.87
6386,25,Male,Trainer3,72688,1,7,20,Medium,Gold,82.97
6387,24,Male,Trainer9,119073,2,3,14,Low,Silver,57.02
6388,64,Female,Trainer3,98138,4,5,18,Medium,Bronze,80.36
6389,63,Female,Trainer3,89624,4,9,3,Low,Bronze,100
6390,57,Female,Trainer5,44573,2,8,3,Medium,Silver,74.21
6391,29,Male,Trainer5,93552,4,5,16,Medium,Silver,80.81
6392,30,Male,Trainer3,71738,5,2,11,Low,Bronze,65.1
6393,60,Male,Trainer5,85933,8,8,12,Medium,Silver,100
6394,34,Male,Trainer5,42008,5,7,10,Low,Silver,83.38
6395,34,Male,Trainer2,49285,1,9,20,High,Silver,73.79
6396,53,Female,Trainer2,70028,10,9,6,High,Gold,100
6397,38,Female,Trainer3,33105,7,5,18,Medium,Bronze,92.3
6398,25,Female,Trainer5,97561,8,9,2,Low,Silver,100
6399,22,Female,Trainer2,31602,4,6,5,High,Silver,82.65
6400,43,Female,Trainer9,83196,1,7,4,Medium,Silver,85.08
6401,33,Female,Trainer3,84073,10,2,19,High,Bronze,85.61
6402,53,Male,Trainer3,49210,10,5,14,Medium,Silver,100
6403,45,Female,Trainer9,92001,4,6,19,High,Silver,81.23
6404,46,Male,Trainer3,49053,10,3,8,Medium,Gold,78.36
6405,64,Male,Trainer5,37012,4,2,10,Low,Silver,72.96
6406,29,Male,Trainer2,58871,5,10,4,High,Silver,100
6407,54,Male,Trainer1,66709,8,9,6,Low,Gold,100
6408,47,Female,Trainer2,88830,4,9,18,High,Gold,100
6409,40,Female,Trainer9,62263,1,2,7,Low,Bronze,59.13
6410,33,Male,Trainer1,45807,1,2,7,Low,Bronze,51.18
6411,31,Male,Trainer5,61907,4,2,9,High,Bronze,62.73
6412,27,Female,Trainer5,83277,10,7,19,High,Gold,100
6413,24,Female,Trainer2,42215,7,2,8,Medium,Bronze,70.63
6414,62,Female,Trainer3,50476,5,8,7,Low,Silver,100
6415,69,Male,Trainer3,117134,7,6,5,Medium,Gold,100
6416,54,Female,Trainer9,112322,10,5,11,Medium,Silver,100
6417,46,Female,Trainer3,88928,5,7,5,Medium,Bronze,100
6418,20,Male,Trainer5,75644,9,9,3,Low,Bronze,100
6419,32,Male,Trainer1,101929,9,9,12,Low,Bronze,100
6420,53,Female,Trainer2,83181,3,4,11,Low,Silver,82.07
6421,64,Male,Trainer2,68332,8,8,8,Medium,Gold,100
6422,63,Male,Trainer2,115912,10,1,2,Low,Gold,100
6423,69,Male,Trainer3,67325,5,3,20,High,Bronze,100
6424,36,Male,Trainer1,95418,5,2,15,Medium,Gold,68.16
6425,30,Male,Trainer3,83318,7,9,7,Low,Bronze,100
6426,59,Female,Trainer3,80425,1,7,18,Low,Bronze,94.69
6427,38,Female,Trainer5,47698,1,4,18,High,Silver,51.71
6428,54,Female,Trainer5,78608,8,3,19,High,Bronze,100
6429,44,Female,Trainer3,84829,2,7,7,High,Silver,71.41
6430,69,Female,Trainer9,40429,5,9,16,Low,Silver,100
6431,46,Male,Trainer9,117071,9,10,7,High,Bronze,100
6432,37,Female,Trainer9,46784,1,5,2,High,Bronze,58.45
6433,42,Female,Trainer3,117538,4,7,14,Low,Gold,100
6434,23,Male,Trainer1,34018,5,1,9,Low,Bronze,47.66
6435,53,Female,Trainer9,71556,10,9,3,High,Gold,100
6436,19,Female,Trainer5,44329,6,5,14,Medium,Gold,85.27
6437,39,Female,Trainer2,51856,8,10,11,High,Gold,100
6438,49,Female,Trainer2,84456,6,3,12,Low,Gold,74.34
6439,33,Male,Trainer3,83759,9,7,15,Medium,Bronze,100
6440,35,Male,Trainer2,102326,3,6,7,High,Bronze,80.29
6441,22,Male,Trainer3,36535,10,9,12,High,Bronze,100
6442,53,Male,Trainer2,46953,5,8,14,Low,Silver,95.48
6443,47,Female,Trainer1,103455,9,8,10,High,Bronze,100
6444,62,Female,Trainer1,49029,8,6,20,High,Bronze,100
6445,36,Female,Trainer1,117066,7,5,13,High,Gold,100
6446,40,Female,Trainer1,119321,3,6,19,High,Silver,96.1
6447,51,Female,Trainer9,73363,9,1,14,High,Bronze,76.62
6448,30,Female,Trainer5,81308,9,10,18,High,Gold,100
6449,60,Female,Trainer1,85314,3,2,5,Low,Silver,71.13
6450,46,Male,Trainer9,34220,9,6,17,High,Bronze,100
6451,53,Male,Trainer3,119527,1,5,19,Low,Gold,98.74
6452,39,Male,Trainer2,33653,1,1,11,Medium,Gold,40.29
6453,69,Male,Trainer2,51015,1,6,12,Medium,Gold,82.96
6454,69,Male,Trainer9,84423,3,2,4,Medium,Gold,70.13
6455,64,Male,Trainer2,42445,8,4,3,Low,Silver,80.07
6456,53,Male,Trainer1,86998,6,9,11,High,Gold,100
6457,26,Female,Trainer2,88028,7,6,2,High,Gold,85.24
6458,56,Female,Trainer1,71570,6,3,17,High,Gold,100
6459,68,Female,Trainer1,39457,1,9,6,Medium,Gold,88.25
6460,36,Female,Trainer2,109024,5,1,5,High,Silver,65.84
6461,55,Male,Trainer9,31186,7,3,10,Medium,Bronze,77.92
6462,23,Male,Trainer3,81347,8,5,1,Medium,Bronze,79.15
6463,69,Male,Trainer9,105043,5,3,9,High,Gold,100
6464,64,Male,Trainer5,99578,8,6,6,Medium,Bronze,100
6465,32,Female,Trainer5,77473,5,5,12,Low,Silver,85.15
6466,37,Female,Trainer1,99266,1,10,4,High,Silver,100
6467,26,Female,Trainer1,53207,5,2,15,High,Bronze,59.03
6468,49,Female,Trainer9,75164,1,8,13,Low,Gold,88.91
6469,21,Male,Trainer9,95880,4,2,9,Medium,Gold,48.35
6470,67,Male,Trainer1,80545,8,10,15,Medium,Bronze,100
6471,35,Female,Trainer3,62789,6,10,13,High,Silver,100
6472,22,Female,Trainer3,39408,2,2,16,Low,Gold,45.92
6473,37,Female,Trainer5,86312,3,6,5,Medium,Gold,78.21
6474,40,Female,Trainer3,70944,1,3,11,Medium,Bronze,42.38
6475,28,Female,Trainer2,51218,6,2,8,Medium,Gold,69.6
6476,54,Female,Trainer1,105415,10,2,11,Medium,Silver,100
6477,39,Male,Trainer9,81286,10,9,13,Low,Gold,100
6478,21,Male,Trainer1,108885,6,9,11,Low,Bronze,100
6479,46,Female,Trainer2,59310,3,7,2,High,Gold,67.96
6480,61,Male,Trainer3,108950,1,9,10,High,Gold,100
6481,51,Male,Trainer1,107227,2,2,17,Medium,Gold,68.15
6482,30,Male,Trainer2,42508,1,2,16,High,Silver,47.75
6483,59,Female,Trainer3,85914,3,3,19,High,Bronze,85.12
6484,26,Male,Trainer5,74457,3,10,13,Medium,Gold,97.64
6485,59,Male,Trainer5,44921,1,8,3,Low,Silver,71.46
